study,representation,candidate,seed,analysis_mode,reference_view,view,semantic_family,target_id,target_kind,primary_metric,heldout_point_estimate,paired_standardized_semantic_loss_difference,ci95_lower,ci95_upper,semantic_change_gate,semantic_loss_gate,semantic_gain_gate,n_rows,n_scenarios,n_log_clusters,split_contract,target_source,diagnostic_not_historical,evidence_level,interpretation_matrix_result
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,longitudinal,ego13.rms_accel,continuous,R2,0.7085340841896337,0.23106879542365308,0.04359253144215591,0.4214134399297424,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,lateral,ego13.rms_yaw_rate,continuous,R2,0.0936767183382079,-0.010210071150986414,-0.30124368567474047,0.17400260388178734,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,interaction,raw33.front_pressure_score,continuous,R2,0.5600201961030573,0.2848005140639906,0.2038593949862232,0.5686919072725382,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.6362710878417686,0.18572099769135544,0.0,0.28489372248257794,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,interaction,raw33.mean_front_distance,continuous,R2,0.8261836944761506,0.5091593209891215,0.38274693609832455,0.6503303865441723,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,max,interaction,raw33.mean_rel_speed,continuous,R2,0.7412050589727637,0.4176981235783703,0.27347311724210954,0.5547801070994439,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.8794802617057589,0.06961193725914852,-0.3037714544341006,0.21792280048868248,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,lateral,ego13.heading_change_abs_total,continuous,R2,0.004016776117347742,-0.006784263303028992,-0.24109209378222288,0.20086214608118588,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,longitudinal,ego13.mean_speed,continuous,R2,0.9718629136841408,-0.41361356197554355,-0.5522942155608584,-0.32900260792582714,True,False,True,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,longitudinal,ego13.rms_accel,continuous,R2,0.6607185755693751,0.23136301359753292,0.11274413861389841,0.33423059250933557,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,lateral,ego13.rms_yaw_rate,continuous,R2,0.10412175166803417,-0.025788983287569855,-0.2727138924218604,0.17642863997766933,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,interaction,raw33.front_pressure_score,continuous,R2,0.8851767874829504,-0.01838786719094495,-0.2669567433997752,0.18549478657856652,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9166666666666667,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,interaction,raw33.mean_front_distance,continuous,R2,0.9217882118367812,0.20637056777251608,0.006981663086258752,0.33680532114872824,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,B_seed3409,B,3409,SAME_CAPACITY_REFIT_PROBE_PER_VIEW,last,mean,interaction,raw33.mean_rel_speed,continuous,R2,0.9156524844061097,-0.040683114200968984,-0.2462270478644393,0.18318086300937372,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.end_minus_start_speed,continuous,R2,0.934367454674296,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.heading_change_abs_total,continuous,R2,-0.03319741919534547,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.mean_speed,continuous,R2,0.9857400472188077,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,longitudinal,ego13.rms_accel,continuous,R2,0.7640514802229974,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,ego13.rms_yaw_rate,continuous,R2,0.2988069833251815,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.front_pressure_score,continuous,R2,0.8493896326548055,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.9153577661431065,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_front_distance,continuous,R2,0.9500160821758097,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,last,interaction,raw33.mean_rel_speed,continuous,R2,0.9172663989083436,0.0,0.0,0.0,False,False,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,False,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,NO_MATERIAL_RETENTION_LOSS_SUPPORTED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,longitudinal,ego13.end_minus_start_speed,continuous,R2,-85.11313479388593,0.9392273926414111,0.7796363034361689,1.1272025106226895,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,lateral,ego13.heading_change_abs_total,continuous,R2,-0.4760748899381273,0.2256382525165166,0.08803081309705008,0.33330854416279043,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,longitudinal,ego13.mean_speed,continuous,R2,-17.691154507881613,0.6290230121326262,0.5238627717239811,0.7596028592326138,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,longitudinal,ego13.rms_accel,continuous,R2,-89.64950884791573,1.1687987593830962,1.0055422955827,1.3910835294225692,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,REFIT_VIEW_GAIN_NOT_INFORMATION_LOSS
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,lateral,ego13.rms_yaw_rate,continuous,R2,-5.397996543025759,1.0964987378904771,0.9310333624693947,1.338191456800288,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,COORDINATE_GEOMETRY_SHIFT_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,interaction,raw33.front_pressure_score,continuous,R2,-4.312770220317303,0.5309483246021838,0.42996065505055275,0.6467929061878349,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,lateral,raw33.lane_change_count_proxy,categorical,balanced_accuracy,0.7521815008726003,0.4523746730197287,0.326641891213922,0.5819588783834984,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,interaction,raw33.mean_front_distance,continuous,R2,-5.526162646834294,0.30377411142207233,0.23285581286642185,0.42478352009086906,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
D0-C_SAME_HIDDEN_SEQUENCE_POOLING_STUDY,C_seed3407,C,3407,FROZEN_PROBE_ACROSS_VIEW,last,max,interaction,raw33.mean_rel_speed,continuous,R2,0.1381156067135848,1.1262639090209428,0.9291075101054997,1.360982583303794,True,True,False,400,80,79,"five-fold GroupKFold grouped by scenario_token; identical rows/folds/targets/ridge-logistic grid across views; paired loss CI uses 5,000 log-cluster bootstrap replicates",ego13 from frozen Stage7L ego_seq plus mask; raw33 from frozen Stage7L interaction_feat_style raw-equivalent report array,True,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,INFORMATION_RETENTION_LOSS_FAVORED
