dose,dose_role,view,view_status,representation,candidate,seed,probe_contract,probe_selection_parameter,evidence_level,target_id,semantic_family,target_kind,n_rows,n_log_clusters,uncertainty_contract,primary_metric,primary_point_estimate,ci95_lower,ci95_upper,mae,nrmse_sd,spearman,calibration_slope,auroc,macro_f1,class_support
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9419842373050139,0.8854008016642577,0.973520445161176,3.5122232998649308,0.2408646148669125,0.9485178528179298,0.9573782842772285,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7899499493309683,0.7362056363896226,0.8484461063821687,2.9623796120220063,0.45831217599910185,0.951875224387619,1.3875287720183855,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3408,B,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8800229353216302,0.7257305876436498,0.9449722086716222,1.220543726524692,0.3463770556465451,0.7553625135120378,0.9151409250632501,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.4368708308794078,-2.8337689147418703,-0.5951797838062487,0.99180812668647,1.5610479912159676,0.4656352555086733,0.28490552084345766,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-2.129920619017991,-5.1969861849946355,-0.576330881079749,2.491015910057234,1.76915816676124,0.10339896858884202,0.12238812461700369,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-139.28494887680614,-264.05610259725825,-86.32841019621993,1.4349984449797328,11.844194733151177,0.11722925457102673,0.030114677514482033,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-117413.47091153826,-217964.64536056283,-72759.2459609293,1.921927119979279,342.65795031129545,-0.09083450539146742,-0.0006049381077019055,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-3148.5481193089577,-5936.989664467303,-1944.0506285317913,2.6924055993263303,56.120834984067706,-0.14308485700890766,-0.00335346532583556,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,1.0,1.0,1.0,nan,nan,nan,nan,1.0,1.0,class_0=4; class_1=76
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9344749581694564,0.8998800364350704,0.9619929526441979,4.0529532916413284,0.25597859643052895,0.9483246227995303,1.0366477338105122,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8138772275791759,0.7547762577540733,0.8736289145122188,2.7380387612242965,0.4314194854440677,0.9511023043140213,1.3606633913225863,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,B_seed3409,B,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8621799886407748,0.7304233660977745,0.9219116092589467,1.4309198417471023,0.3712411768099348,0.6479350355940711,0.8556581419376524,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.143866092271069,-6.182113568686805,-2.9199946990341563,1.6673939592688456,2.268009279582222,0.5892639474917956,0.40826971953726743,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.2615350771153078,-2.3259955776003007,-0.7097982054767911,2.6050871941185916,1.503840110222928,-0.3144866385372715,-0.40213051436467473,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-20.994286897730415,-39.84489263224975,-12.547604975675956,0.5389559867503942,4.689806701531569,0.025527426160337558,0.01949550128228429,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-25.38177117038706,-48.243448193082294,-14.814702299514611,0.026652210197410774,5.136318834572777,0.2261837787154243,0.04892983273933389,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-31.448939159473127,-57.820581004816965,-19.966617214085428,0.2738623233784795,5.6963970331669405,0.15300046882325363,0.07133235363611574,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9078947368421053,0.8472181372549019,0.947765080845771,nan,nan,nan,nan,0.957236842105263,0.6310935441370225,class_0=4; class_1=76
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9399730084256737,0.9019169620045289,0.9658711879906329,3.771277466148412,0.24500406440368766,0.9525273756997168,0.9771486694817055,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7434404557625132,0.6850176119996564,0.8072598836348903,3.199939231710289,0.5065170720099045,0.9507641517818224,1.535423071161085,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3407,C,3407,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8362478345159425,0.6626744174496152,0.9161373163359215,1.3945105522392947,0.4046630270781573,0.7690993186316775,0.8612739464623447,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.57809396749282,-1.169129461637058,-0.21974074351994036,0.991864521180782,1.2562221011798909,0.6264650726676043,0.5013809977424819,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.359914058470706,-2.821203617522297,-0.6248572669900558,2.756100293102653,1.5362011777337974,0.5154008438818566,0.8126750267101173,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-217.78131158336677,-419.3457688148295,-132.7021171930447,1.8628303371729373,14.791257944588985,-0.18211439287388656,0.009426414001532718,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-156.40993340618166,-409.82677837792096,-55.90336279277315,0.055448047284432464,12.54631154587601,0.09692920768870136,0.005549866961180651,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.0001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-43.23186536555677,-78.4071434244764,-26.140869087786026,0.3258304891387826,6.650704125546165,0.006000937646507267,-0.004669365681639114,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9539473684210527,0.9066648351648352,0.9837000350631135,nan,nan,nan,nan,1.0,0.7425287356321839,class_0=4; class_1=76
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9499654801083179,0.91926546321154,0.9717993077667666,3.4721974302456955,0.22368397325620382,0.9504018454973235,1.002354954198368,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7464272624459762,0.6734974427090923,0.8202913685918882,3.288536604800452,0.5035600635018863,0.9404021920451561,1.459834500649908,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3408,C,3408,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8396726736217626,0.6585324696131365,0.9352558542278954,1.1934017403891155,0.400408948923769,0.7765810917831985,0.9114832961010806,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-1.0452723045189751,-1.7079872858841594,-0.6221609625957335,1.0691729162236565,1.4301301704806368,0.8091186122831692,0.5826022303659025,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-0.98598367727345,-2.1736144015933694,-0.3210126150153937,2.310179645607318,1.409249331124003,-0.09917955930614158,0.20740439845606617,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-38.30715912257731,-78.60083171905048,-19.73914372220674,0.67511957703736,6.269542178068293,0.15021097046413504,0.006632277444494236,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.01,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-198.57312897786326,-416.5067754436293,-106.34940588256556,0.07308755725813511,14.127035392390834,-0.1246601031411158,-0.007475024520604494,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-40.98075834185374,-77.70943397256326,-23.727134258441193,0.2861596225338866,6.479256002185262,0.014767932489451479,0.04154133333527784,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10000.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9276315789473684,0.8767123287671232,0.9651162790697674,nan,nan,nan,nan,0.9967105263157895,0.6715192235908921,class_0=4; class_1=76
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_front_distance,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.9524622245168572,0.9254253692362415,0.9713279889515942,3.504173431284414,0.21803159285558302,0.9566818210953033,0.9760451519123743,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.mean_rel_speed,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.7297151195383276,0.6634640366675528,0.8023734326071779,3.3305027522909647,0.5198892963522835,0.9573098186551013,1.4945098625269253,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,FULL,HISTORICAL,C_seed3409,C,3409,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.001,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.front_pressure_score,interaction,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,0.8673770238662936,0.7246221258769668,0.9363555206843412,1.152006134295639,0.3641743759982386,0.8166591306651303,0.8300294655033583,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,1.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.mean_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-4.063294861132657,-6.043250180768109,-2.843422602307053,1.7581303463715643,2.2501766288744216,0.8938115330520394,0.3943824960687984,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,0.1,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.end_minus_start_speed,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-2.829597330001976,-4.862691632961545,-1.7356810848536897,3.817709276745242,1.9569356989952371,0.8481481481481483,0.7194404539128643,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_accel,longitudinal,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-7.000212896868604,-12.660787343480521,-4.391078418917441,0.35741125535609897,2.8284647597006765,-0.357219878105954,-0.1489349736173255,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.rms_yaw_rate,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-11.326478048083496,-22.026251622296577,-6.146118212510887,0.017450137478625716,3.51090843630014,-0.2067510548523207,-0.059140578603022596,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,100.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,ego13.heading_change_abs_total,lateral,continuous,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",R2,-17.39749133142169,-31.91436345180499,-10.258647377433777,0.20908998776504628,4.289229689748695,-0.14165494608532583,0.010820323827318597,nan,nan,NOT_APPLICABLE
dose25,ALL_DOSE_DESCRIPTIVE,NEIGHBOR_ABLATED,DIAGNOSTIC_NOT_HISTORICAL,old64,old64,NOT_APPLICABLE,same frozen Waymo probe as D1 transfer; no Stage7L refit or selection,10.0,DEVELOPMENT_DIAGNOSTIC_EVIDENCE,raw33.lane_change_count_proxy,lateral,categorical,80,79,"5,000 log-cluster Poisson bootstrap; development diagnostic only",balanced_accuracy,0.9539473684210527,0.90665625,0.9821481092436974,nan,nan,nan,nan,0.9901315789473684,0.7425287356321839,class_0=4; class_1=76
