session_id,declared_outcome_exposed,reservation_or_permanent_conflict,exposure_stage,exposure_type,development_or_evaluation_use,training_use,confidence,evidence_sources,notes
2021.09.28.18.22.59_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.28.18.57.35_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.28.19.55.30_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.30.13.08.26_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.30.13.54.09_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.30.15.05.51_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.30.17.20.14_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.30.18.01.05_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.09.30.19.11.40_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.01.12.54.53_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.01.14.16.29_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.01.14.49.24_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.01.16.53.37_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.01.17.28.18_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.01.18.24.31_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.01.18.57.27_veh-44,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.01.19.16.42_veh-28,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.05.07.10.04_veh-52,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.06.07.26.10_veh-52,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.06.17.43.07_veh-28,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.11.02.57.41_veh-50,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.11.07.12.18_veh-50,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
2021.10.11.08.31.07_veh-50,true,true,MULTI_STAGE_FROZEN_AGGREGATE,DECLARED_HISTORICAL_OUTCOME_EXPOSURE;RESERVATION_OR_PERMANENT_CONFLICT,DECLARED_IN_FROZEN_AGGREGATE,UNKNOWN_NOT_SEPARATELY_MATERIALIZED,HIGH_FOR_AGGREGATE_CLASSIFICATION;STAGE_SPECIFICITY_NOT_MATERIALIZED,docs/stageR/s2_preflight/S2_Preflight_Exposure_Exclusion_Ledger_v1.json;docs/stageR/r0/manifests/r0_nuplan_historical_use_ledger_v0.1.csv,Derived from frozen identity sets only; no historical result payload was reopened.
